Name,hydrophobicity,class
seq7423,0.127,nonDRNA
seq7424,0.186,nonDRNA
seq7425,-0.636,nonDRNA
seq7426,-0.177,nonDRNA
seq7427,-0.686,nonDRNA
seq7428,-0.918,nonDRNA
seq7429,-0.294,nonDRNA
seq7430,-0.294,nonDRNA
seq7431,-0.445,nonDRNA
seq7432,-0.089,nonDRNA
seq7433,0.201,nonDRNA
seq7434,-0.633,nonDRNA
seq7435,-0.786,nonDRNA
seq7436,-0.205,nonDRNA
seq7437,0.024,nonDRNA
seq7438,-0.168,nonDRNA
seq7439,-0.222,nonDRNA
seq7440,-0.379,nonDRNA
seq7441,-0.318,nonDRNA
seq7442,-0.52,nonDRNA
seq7443,-0.136,nonDRNA
seq7444,-0.265,nonDRNA
seq7445,-0.236,nonDRNA
seq7446,-0.54,nonDRNA
seq7447,-0.263,nonDRNA
seq7448,-0.228,nonDRNA
seq7449,-0.022,nonDRNA
seq7450,0.086,nonDRNA
seq7451,-0.169,nonDRNA
seq7452,-0.968,nonDRNA
seq7453,-0.192,nonDRNA
seq7454,-0.175,nonDRNA
seq7455,-0.129,nonDRNA
seq7456,-0.557,nonDRNA
seq7457,-0.418,nonDRNA
seq7458,-0.264,nonDRNA
seq7459,-0.319,nonDRNA
seq7460,-0.376,nonDRNA
seq7461,0.047,nonDRNA
seq7462,-0.381,nonDRNA
seq7463,-0.429,nonDRNA
seq7464,-0.29,nonDRNA
seq7465,-0.53,nonDRNA
seq7466,-0.251,nonDRNA
seq7467,-0.281,nonDRNA
seq7468,-0.176,nonDRNA
seq7469,-0.552,nonDRNA
seq7470,0.011,nonDRNA
seq7471,-0.659,nonDRNA
seq7472,-0.324,nonDRNA
seq7473,-0.241,nonDRNA
seq7474,-0.385,nonDRNA
seq7475,-0.41,nonDRNA
seq7476,0.349,nonDRNA
seq7477,-0.427,nonDRNA
seq7478,-0.189,nonDRNA
seq7479,-0.675,nonDRNA
seq7480,-0.97,nonDRNA
seq7481,-0.559,nonDRNA
seq7482,0.126,nonDRNA
seq7483,0.134,nonDRNA
seq7484,-0.162,nonDRNA
seq7485,-0.179,nonDRNA
seq7486,-0.065,nonDRNA
seq7487,-0.253,nonDRNA
seq7488,-0.323,nonDRNA
seq7489,-0.674,nonDRNA
seq7490,0.119,nonDRNA
seq7491,-0.106,nonDRNA
seq7492,-0.316,nonDRNA
seq7493,0.382,nonDRNA
seq7494,-0.429,nonDRNA
seq7495,-0.011,nonDRNA
seq7496,-0.526,nonDRNA
seq7497,-0.183,nonDRNA
seq7498,-0.296,nonDRNA
seq7499,-1.063,nonDRNA
seq7500,-0.047,nonDRNA
seq7501,-0.103,nonDRNA
seq7502,-0.022,nonDRNA
seq7503,-0.176,nonDRNA
seq7504,-0.113,nonDRNA
seq7505,-0.537,nonDRNA
seq7506,-0.909,nonDRNA
seq7507,-0.033,nonDRNA
seq7508,-0.266,nonDRNA
seq7509,-0.015,nonDRNA
seq7510,0.033,nonDRNA
seq7511,-0.141,nonDRNA
seq7512,-0.29,nonDRNA
seq7513,-0.088,nonDRNA
seq7514,0.022,nonDRNA
seq7515,-0.253,nonDRNA
seq7516,-0.569,nonDRNA
seq7517,-0.182,nonDRNA
seq7518,-0.361,nonDRNA
seq7519,0.05,nonDRNA
seq7520,-0.198,nonDRNA
seq7521,-0.359,nonDRNA
seq7522,-0.068,nonDRNA
seq7523,-0.24,nonDRNA
seq7524,-0.132,nonDRNA
seq7525,0.18,nonDRNA
seq7526,-1.673,nonDRNA
seq7527,-0.27,nonDRNA
seq7528,-0.264,nonDRNA
seq7529,-0.138,nonDRNA
seq7530,0.01,nonDRNA
seq7531,-0.198,nonDRNA
seq7532,-0.043,nonDRNA
seq7533,0.031,nonDRNA
seq7534,0.017,nonDRNA
seq7535,0.011,nonDRNA
seq7536,0.024,nonDRNA
seq7537,0.016,nonDRNA
seq7538,0.014,nonDRNA
seq7539,0.004,nonDRNA
seq7540,-0.649,nonDRNA
seq7541,0.282,nonDRNA
seq7542,-0.839,nonDRNA
seq7543,-0.364,nonDRNA
seq7544,-0.233,nonDRNA
seq7545,-0.242,nonDRNA
seq7546,0.102,nonDRNA
seq7547,-0.177,nonDRNA
seq7548,-0.329,nonDRNA
seq7549,-0.291,nonDRNA
seq7550,0.045,nonDRNA
seq7551,-0.134,nonDRNA
seq7552,-0.397,nonDRNA
seq7553,-0.307,nonDRNA
seq7554,-0.311,nonDRNA
seq7555,-0.169,nonDRNA
seq7556,-0.377,nonDRNA
seq7557,-0.359,nonDRNA
seq7558,-0.382,nonDRNA
seq7559,-0.415,nonDRNA
seq7560,-0.187,nonDRNA
seq7561,-0.239,nonDRNA
seq7562,-0.428,nonDRNA
seq7563,-0.101,nonDRNA
seq7564,-0.269,nonDRNA
seq7565,0.312,nonDRNA
seq7566,-0.513,nonDRNA
seq7567,-0.484,nonDRNA
seq7568,-0.355,nonDRNA
seq7569,-0.7,nonDRNA
seq7570,-0.524,nonDRNA
seq7571,-0.255,nonDRNA
seq7572,-0.254,nonDRNA
seq7573,-0.035,nonDRNA
seq7574,-0.335,nonDRNA
seq7575,-0.41,nonDRNA
seq7576,0.133,nonDRNA
seq7577,-0.168,nonDRNA
seq7578,-0.027,nonDRNA
seq7579,-0.589,nonDRNA
seq7580,-0.287,nonDRNA
seq7581,-0.355,nonDRNA
seq7582,-0.242,nonDRNA
seq7583,-0.645,nonDRNA
seq7584,0.177,nonDRNA
seq7585,-0.085,nonDRNA
seq7586,0.026,nonDRNA
seq7587,-0.262,nonDRNA
seq7588,-0.361,nonDRNA
seq7589,-0.598,nonDRNA
seq7590,-0.116,nonDRNA
seq7591,-0.276,nonDRNA
seq7592,-0.3,nonDRNA
seq7593,0.046,nonDRNA
seq7594,-0.131,nonDRNA
seq7595,-0.354,nonDRNA
seq7596,0.662,nonDRNA
seq7597,-0.28,nonDRNA
seq7598,-0.54,nonDRNA
seq7599,-0.086,nonDRNA
seq7600,-0.36,nonDRNA
seq7601,-0.577,nonDRNA
seq7602,-0.384,nonDRNA
seq7603,-0.802,nonDRNA
seq7604,-0.365,nonDRNA
seq7605,-0.062,nonDRNA
seq7606,-0.461,nonDRNA
seq7607,-0.84,nonDRNA
seq7608,-0.024,nonDRNA
seq7609,-0.148,nonDRNA
seq7610,-0.25,nonDRNA
seq7611,-0.298,nonDRNA
seq7612,-0.346,nonDRNA
seq7613,0.164,nonDRNA
seq7614,-0.318,nonDRNA
seq7615,-0.294,nonDRNA
seq7616,-0.453,nonDRNA
seq7617,-0.088,nonDRNA
seq7618,-0.101,nonDRNA
seq7619,-0.14,nonDRNA
seq7620,-0.123,nonDRNA
seq7621,-0.201,nonDRNA
seq7622,-0.116,nonDRNA
seq7623,-0.793,nonDRNA
seq7624,0.676,nonDRNA
seq7625,-0.463,nonDRNA
seq7626,-0.466,nonDRNA
seq7627,-1.02,nonDRNA
seq7628,-1.03,nonDRNA
seq7629,-0.253,nonDRNA
seq7630,-0.129,nonDRNA
seq7631,0.037,nonDRNA
seq7632,-0.035,nonDRNA
seq7633,0.069,nonDRNA
seq7634,-0.496,nonDRNA
seq7635,-0.335,nonDRNA
seq7636,-0.215,nonDRNA
seq7637,-0.144,nonDRNA
seq7638,-0.257,nonDRNA
seq7639,-1.009,nonDRNA
seq7640,-0.433,nonDRNA
seq7641,-0.349,nonDRNA
seq7642,-0.406,nonDRNA
seq7643,-0.269,nonDRNA
seq7644,-0.781,nonDRNA
seq7645,-0.596,nonDRNA
seq7646,-0.509,nonDRNA
seq7647,-0.356,nonDRNA
seq7648,-0.451,nonDRNA
seq7649,-0.203,nonDRNA
seq7650,-0.261,nonDRNA
seq7651,-0.264,nonDRNA
seq7652,-0.118,nonDRNA
seq7653,-0.097,nonDRNA
seq7654,-0.375,nonDRNA
seq7655,-0.024,nonDRNA
seq7656,0.051,nonDRNA
seq7657,-0.441,nonDRNA
seq7658,-0.154,nonDRNA
seq7659,-0.678,nonDRNA
seq7660,-0.412,nonDRNA
seq7661,-0.429,nonDRNA
seq7662,-0.413,nonDRNA
seq7663,-0.024,nonDRNA
seq7664,-0.139,nonDRNA
seq7665,-0.262,nonDRNA
seq7666,-0.493,nonDRNA
seq7667,-0.188,nonDRNA
seq7668,-0.643,nonDRNA
seq7669,-0.805,nonDRNA
seq7670,-1.058,nonDRNA
seq7671,-0.161,nonDRNA
seq7672,-0.357,nonDRNA
seq7673,0.02,nonDRNA
seq7674,-0.149,nonDRNA
seq7675,0.118,nonDRNA
seq7676,-0.325,nonDRNA
seq7677,0.221,nonDRNA
seq7678,-0.482,nonDRNA
seq7679,-0.204,nonDRNA
seq7680,0,nonDRNA
seq7681,-0.477,nonDRNA
seq7682,0.341,nonDRNA
seq7683,0.335,nonDRNA
seq7684,-0.196,nonDRNA
seq7685,0.093,nonDRNA
seq7686,-0.109,nonDRNA
seq7687,0.457,nonDRNA
seq7688,-0.184,nonDRNA
seq7689,-0.207,nonDRNA
seq7690,-0.321,nonDRNA
seq7691,-0.363,nonDRNA
seq7692,-0.198,nonDRNA
seq7693,-0.123,nonDRNA
seq7694,-0.124,nonDRNA
seq7695,-0.137,nonDRNA
seq7696,-0.225,nonDRNA
seq7697,-0.182,nonDRNA
seq7698,0.156,nonDRNA
seq7699,-0.12,nonDRNA
seq7700,-0.217,nonDRNA
seq7701,-0.353,nonDRNA
seq7702,-0.279,nonDRNA
seq7703,-0.114,nonDRNA
seq7704,-0.32,nonDRNA
seq7705,-0.24,nonDRNA
seq7706,0.222,nonDRNA
seq7707,0.023,nonDRNA
seq7708,0.009,nonDRNA
seq7709,0.193,nonDRNA
seq7710,-0.568,nonDRNA
seq7711,-0.023,nonDRNA
seq7712,0.108,nonDRNA
seq7713,-0.233,nonDRNA
seq7714,-0.408,nonDRNA
seq7715,-0.249,nonDRNA
seq7716,0.044,nonDRNA
seq7717,-0.096,nonDRNA
seq7718,-0.175,nonDRNA
seq7719,-0.383,nonDRNA
seq7720,-0.113,nonDRNA
seq7721,-0.366,nonDRNA
seq7722,-0.455,nonDRNA
seq7723,-0.687,nonDRNA
seq7724,-0.137,nonDRNA
seq7725,-0.296,nonDRNA
seq7726,-0.138,nonDRNA
seq7727,-0.026,nonDRNA
seq7728,-0.317,nonDRNA
seq7729,-0.616,nonDRNA
seq7730,0.042,nonDRNA
seq7731,-0.154,nonDRNA
seq7732,-0.652,nonDRNA
seq7733,-0.555,nonDRNA
seq7734,0.017,nonDRNA
seq7735,-0.014,nonDRNA
seq7736,-0.283,nonDRNA
seq7737,0.172,nonDRNA
seq7738,-0.154,nonDRNA
seq7739,-0.255,nonDRNA
seq7740,-0.403,nonDRNA
seq7741,-0.764,nonDRNA
seq7742,-0.046,nonDRNA
seq7743,-0.04,nonDRNA
seq7744,0.066,nonDRNA
seq7745,0.161,nonDRNA
seq7746,-0.074,nonDRNA
seq7747,-0.113,nonDRNA
seq7748,-0.203,nonDRNA
seq7749,-0.155,nonDRNA
seq7750,-0.046,nonDRNA
seq7751,-0.05,nonDRNA
seq7752,-0.58,nonDRNA
seq7753,-0.529,nonDRNA
seq7754,-0.044,nonDRNA
seq7755,-0.252,nonDRNA
seq7756,-0.117,nonDRNA
seq7757,-0.58,nonDRNA
seq7758,-0.101,nonDRNA
seq7759,-0.303,nonDRNA
seq7760,-0.124,nonDRNA
seq7761,0.134,nonDRNA
seq7762,-0.844,nonDRNA
seq7763,-0.869,nonDRNA
seq7764,-0.522,nonDRNA
seq7765,-0.663,nonDRNA
seq7766,0.023,nonDRNA
seq7767,-0.511,nonDRNA
seq7768,0.061,nonDRNA
seq7769,-0.105,nonDRNA
seq7770,-0.116,nonDRNA
seq7771,0.099,nonDRNA
seq7772,-0.314,nonDRNA
seq7773,0.033,nonDRNA
seq7774,-0.334,nonDRNA
seq7775,-0.246,nonDRNA
seq7776,-0.274,nonDRNA
seq7777,-0.335,nonDRNA
seq7778,0.903,nonDRNA
seq7779,-0.506,nonDRNA
seq7780,-0.132,nonDRNA
seq7781,-0.142,nonDRNA
seq7782,-0.305,nonDRNA
seq7783,-0.086,nonDRNA
seq7784,-0.319,nonDRNA
seq7785,-0.192,nonDRNA
seq7786,0.392,nonDRNA
seq7787,-0.218,nonDRNA
seq7788,-0.072,nonDRNA
seq7789,0.339,nonDRNA
seq7790,-0.397,nonDRNA
seq7791,-0.235,nonDRNA
seq7792,-0.93,nonDRNA
seq7793,-0.711,nonDRNA
seq7794,0.241,nonDRNA
seq7795,0.032,nonDRNA
seq7796,0.013,nonDRNA
seq7797,-0.365,nonDRNA
seq7798,0.139,nonDRNA
seq7799,-0.363,nonDRNA
seq7800,-0.181,nonDRNA
seq7801,-0.394,nonDRNA
seq7802,-0.326,nonDRNA
seq7803,-0.108,nonDRNA
seq7804,-0.293,nonDRNA
seq7805,0.018,nonDRNA
seq7806,-0.265,nonDRNA
seq7807,-0.316,nonDRNA
seq7808,-0.388,nonDRNA
seq7809,-0.57,nonDRNA
seq7810,-0.22,nonDRNA
seq7811,-0.317,nonDRNA
seq7812,0.103,nonDRNA
seq7813,-0.567,nonDRNA
seq7814,-0.328,nonDRNA
seq7815,-0.251,nonDRNA
seq7816,-0.723,nonDRNA
seq7817,-0.435,nonDRNA
seq7818,-0.261,nonDRNA
seq7819,-0.114,nonDRNA
seq7820,-0.195,nonDRNA
seq7821,-0.174,nonDRNA
seq7822,-0.203,nonDRNA
seq7823,-0.192,nonDRNA
seq7824,-1.312,nonDRNA
seq7825,-0.657,nonDRNA
seq7826,-0.638,nonDRNA
seq7827,-0.633,nonDRNA
seq7828,-0.254,nonDRNA
seq7829,-0.2,nonDRNA
seq7830,-0.337,nonDRNA
seq7831,-0.208,nonDRNA
seq7832,-0.425,nonDRNA
seq7833,-0.106,nonDRNA
seq7834,-0.317,nonDRNA
seq7835,-0.432,nonDRNA
seq7836,-0.417,nonDRNA
seq7837,-0.509,nonDRNA
seq7838,-0.278,nonDRNA
seq7839,-0.399,nonDRNA
seq7840,0.119,nonDRNA
seq7841,-0.097,nonDRNA
seq7842,0.082,nonDRNA
seq7843,-0.162,nonDRNA
seq7844,-0.397,nonDRNA
seq7845,-0.191,nonDRNA
seq7846,0.026,nonDRNA
seq7847,0.138,nonDRNA
seq7848,-0.487,nonDRNA
seq7849,-0.084,nonDRNA
seq7850,0.039,nonDRNA
seq7851,-0.165,nonDRNA
seq7852,-0.45,nonDRNA
seq7853,-0.033,nonDRNA
seq7854,-0.197,nonDRNA
seq7855,-0.188,nonDRNA
seq7856,0.152,nonDRNA
seq7857,-0.122,nonDRNA
seq7858,0.277,nonDRNA
seq7859,-0.443,nonDRNA
seq7860,-0.147,nonDRNA
seq7861,-0.332,nonDRNA
seq7862,0.012,nonDRNA
seq7863,-0.287,nonDRNA
seq7864,-0.354,nonDRNA
seq7865,-0.433,nonDRNA
seq7866,0.038,nonDRNA
seq7867,0.017,nonDRNA
seq7868,-0.448,nonDRNA
seq7869,-0.326,nonDRNA
seq7870,-0.155,nonDRNA
seq7871,0.092,nonDRNA
seq7872,-0.067,nonDRNA
seq7873,-0.127,nonDRNA
seq7874,-0.379,nonDRNA
seq7875,-0.393,nonDRNA
seq7876,-0.44,nonDRNA
seq7877,0.413,nonDRNA
seq7878,-0.239,nonDRNA
seq7879,-0.124,nonDRNA
seq7880,-0.311,nonDRNA
seq7881,-0.066,nonDRNA
seq7882,1.382,nonDRNA
seq7883,-0.153,nonDRNA
seq7884,-0.088,nonDRNA
seq7885,0.144,nonDRNA
seq7886,0.011,nonDRNA
seq7887,0.746,nonDRNA
seq7888,-0.121,nonDRNA
seq7889,-0.506,nonDRNA
seq7890,-0.031,nonDRNA
seq7891,-0.401,nonDRNA
seq7892,-0.295,nonDRNA
seq7893,-0.108,nonDRNA
seq7894,-0.157,nonDRNA
seq7895,-0.091,nonDRNA
seq7896,-0.44,nonDRNA
seq7897,-0.384,nonDRNA
seq7898,-0.25,nonDRNA
seq7899,-0.066,nonDRNA
seq7900,-0.488,nonDRNA
seq7901,-0.133,nonDRNA
seq7902,1.579,nonDRNA
seq7903,-0.274,nonDRNA
seq7904,0.173,nonDRNA
seq7905,0.004,nonDRNA
seq7906,-0.192,nonDRNA
seq7907,-0.388,nonDRNA
seq7908,0.241,nonDRNA
seq7909,0.098,nonDRNA
seq7910,-0.181,nonDRNA
seq7911,-0.06,nonDRNA
seq7912,-0.05,nonDRNA
seq7913,-0.205,nonDRNA
seq7914,0.297,nonDRNA
seq7915,-0.728,nonDRNA
seq7916,-0.488,nonDRNA
seq7917,-0.347,nonDRNA
seq7918,-0.402,nonDRNA
seq7919,-0.048,nonDRNA
seq7920,0.168,nonDRNA
seq7921,-0.274,nonDRNA
seq7922,-0.23,nonDRNA
seq7923,-0.471,nonDRNA
seq7924,-0.67,nonDRNA
seq7925,-0.05,nonDRNA
seq7926,-0.981,nonDRNA
seq7927,-0.033,nonDRNA
seq7928,-0.818,nonDRNA
seq7929,-0.109,nonDRNA
seq7930,-0.035,nonDRNA
seq7931,-0.362,nonDRNA
seq7932,-0.123,nonDRNA
seq7933,-0.136,nonDRNA
seq7934,-0.16,nonDRNA
seq7935,-0.144,nonDRNA
seq7936,-0.4,nonDRNA
seq7937,-0.227,nonDRNA
seq7938,-0.032,nonDRNA
seq7939,-0.02,nonDRNA
seq7940,-0.214,nonDRNA
seq7941,0.07,nonDRNA
seq7942,-0.087,nonDRNA
seq7943,-0.055,nonDRNA
seq7944,-0.32,nonDRNA
seq7945,-0.31,nonDRNA
seq7946,-0.312,nonDRNA
seq7947,0.115,nonDRNA
seq7948,0.07,nonDRNA
seq7949,-0.109,nonDRNA
seq7950,-0.054,nonDRNA
seq7951,-0.256,nonDRNA
seq7952,-0.467,nonDRNA
seq7953,-0.089,nonDRNA
seq7954,-0.274,nonDRNA
seq7955,0.174,nonDRNA
seq7956,-0.101,nonDRNA
seq7957,0.046,nonDRNA
seq7958,-0.762,nonDRNA
seq7959,-0.195,nonDRNA
seq7960,-0.243,nonDRNA
seq7961,-0.4,nonDRNA
seq7962,-0.353,nonDRNA
seq7963,0.154,nonDRNA
seq7964,-0.493,nonDRNA
seq7965,-0.354,nonDRNA
seq7966,-0.571,nonDRNA
seq7967,-0.261,nonDRNA
seq7968,-0.279,nonDRNA
seq7969,-0.447,nonDRNA
seq7970,-0.175,nonDRNA
seq7971,0.237,nonDRNA
seq7972,-0.216,nonDRNA
seq7973,-0.258,nonDRNA
seq7974,0.268,nonDRNA
seq7975,0.061,nonDRNA
seq7976,-0.089,nonDRNA
seq7977,-0.527,nonDRNA
seq7978,-0.193,nonDRNA
seq7979,-0.11,nonDRNA
seq7980,-0.258,nonDRNA
seq7981,-0.366,nonDRNA
seq7982,-0.543,nonDRNA
seq7983,0.165,nonDRNA
seq7984,0.054,nonDRNA
seq7985,-0.462,nonDRNA
seq7986,-0.508,nonDRNA
seq7987,-0.135,nonDRNA
seq7988,-0.4,nonDRNA
seq7989,-0.369,nonDRNA
seq7990,0.006,nonDRNA
seq7991,-0.048,nonDRNA
seq7992,0.184,nonDRNA
seq7993,0.057,nonDRNA
seq7994,-0.396,nonDRNA
seq7995,-0.124,nonDRNA
seq7996,0.001,nonDRNA
seq7997,0.131,nonDRNA
seq7998,-0.206,nonDRNA
seq7999,-0.496,nonDRNA
seq8000,0.593,nonDRNA
seq8001,-0.432,nonDRNA
seq8002,0.111,nonDRNA
seq8003,-0.163,nonDRNA
seq8004,-0.431,nonDRNA
seq8005,-0.485,nonDRNA
seq8006,0.179,nonDRNA
seq8007,-0.37,nonDRNA
seq8008,-0.238,nonDRNA
seq8009,-0.064,nonDRNA
seq8010,-0.021,nonDRNA
seq8011,-0.282,nonDRNA
seq8012,-0.468,nonDRNA
seq8013,0.191,nonDRNA
seq8014,-0.759,nonDRNA
seq8015,-0.035,nonDRNA
seq8016,-0.027,nonDRNA
seq8017,-0.518,nonDRNA
seq8018,-0.328,nonDRNA
seq8019,0.68,nonDRNA
seq8020,-0.332,nonDRNA
seq8021,-0.24,nonDRNA
seq8022,-0.146,nonDRNA
seq8023,-0.212,nonDRNA
seq8024,-0.472,nonDRNA
seq8025,-0.17,nonDRNA
seq8026,-0.53,nonDRNA
seq8027,-0.071,nonDRNA
seq8028,0.959,nonDRNA
seq8029,-0.086,nonDRNA
seq8030,-0.292,nonDRNA
seq8031,-0.438,nonDRNA
seq8032,0.089,nonDRNA
seq8033,-0.305,nonDRNA
seq8034,-0.09,nonDRNA
seq8035,0.117,nonDRNA
seq8036,-0.605,nonDRNA
seq8037,-0.33,nonDRNA
seq8038,-0.477,nonDRNA
seq8039,-0.253,nonDRNA
seq8040,-0.118,nonDRNA
seq8041,-0.488,nonDRNA
seq8042,-0.343,nonDRNA
seq8043,-0.924,nonDRNA
seq8044,-0.23,nonDRNA
seq8045,-0.398,nonDRNA
seq8046,-0.316,nonDRNA
seq8047,-0.304,nonDRNA
seq8048,-0.392,nonDRNA
seq8049,-0.26,nonDRNA
seq8050,-0.43,nonDRNA
seq8051,-0.155,nonDRNA
seq8052,-0.251,nonDRNA
seq8053,0.611,nonDRNA
seq8054,-0.467,nonDRNA
seq8055,-0.42,nonDRNA
seq8056,-0.071,nonDRNA
seq8057,-0.009,nonDRNA
seq8058,0.23,nonDRNA
seq8059,0.143,nonDRNA
seq8060,-0.313,nonDRNA
seq8061,-0.017,nonDRNA
seq8062,-0.37,nonDRNA
seq8063,-0.301,nonDRNA
seq8064,0.154,nonDRNA
seq8065,-0.532,nonDRNA
seq8066,-0.044,nonDRNA
seq8067,-0.213,nonDRNA
seq8068,0.069,nonDRNA
seq8069,0.006,nonDRNA
seq8070,0.138,nonDRNA
seq8071,0.031,nonDRNA
seq8072,-0.206,nonDRNA
seq8073,-0.562,nonDRNA
seq8074,-0.372,nonDRNA
seq8075,-0.006,nonDRNA
seq8076,-0.029,nonDRNA
seq8077,-0.083,nonDRNA
seq8078,0.258,nonDRNA
seq8079,-0.385,nonDRNA
seq8080,-0.354,nonDRNA
seq8081,-0.215,nonDRNA
seq8082,-0.026,nonDRNA
seq8083,-0.345,nonDRNA
seq8084,-0.078,nonDRNA
seq8085,-1.415,nonDRNA
seq8086,-0.443,nonDRNA
seq8087,0.005,nonDRNA
seq8088,-0.079,nonDRNA
seq8089,-0.452,nonDRNA
seq8090,-0.164,nonDRNA
seq8091,-0.13,nonDRNA
seq8092,-0.189,nonDRNA
seq8093,0.136,nonDRNA
seq8094,-0.589,nonDRNA
seq8095,-0.125,nonDRNA
seq8096,-0.171,nonDRNA
seq8097,0.128,nonDRNA
seq8098,-0.021,nonDRNA
seq8099,-0.368,nonDRNA
seq8100,-0.238,nonDRNA
seq8101,-0.124,nonDRNA
seq8102,-0.416,nonDRNA
seq8103,-0.484,nonDRNA
seq8104,1.045,nonDRNA
seq8105,0.013,nonDRNA
seq8106,-0.113,nonDRNA
seq8107,-0.127,nonDRNA
seq8108,-0.291,nonDRNA
seq8109,-0.183,nonDRNA
seq8110,-0.585,nonDRNA
seq8111,-0.086,nonDRNA
seq8112,-0.284,nonDRNA
seq8113,-0.356,nonDRNA
seq8114,-0.117,nonDRNA
seq8115,-0.314,nonDRNA
seq8116,-0.061,nonDRNA
seq8117,0.039,nonDRNA
seq8118,-0.223,nonDRNA
seq8119,-0.391,nonDRNA
seq8120,-0.277,nonDRNA
seq8121,-0.042,nonDRNA
seq8122,-0.442,nonDRNA
seq8123,-0.013,nonDRNA
seq8124,-0.235,nonDRNA
seq8125,-0.844,nonDRNA
seq8126,-0.252,nonDRNA
seq8127,0.001,nonDRNA
seq8128,0.132,nonDRNA
seq8129,-0.389,nonDRNA
seq8130,-0.292,nonDRNA
seq8131,-0.166,nonDRNA
seq8132,-0.019,nonDRNA
seq8133,-0.283,nonDRNA
seq8134,-0.241,nonDRNA
seq8135,0.028,nonDRNA
seq8136,0.518,nonDRNA
seq8137,-0.304,nonDRNA
seq8138,-0.463,nonDRNA
seq8139,-0.037,nonDRNA
seq8140,-0.364,nonDRNA
seq8141,-0.56,nonDRNA
seq8142,-0.031,nonDRNA
seq8143,-0.486,nonDRNA
seq8144,-0.714,nonDRNA
seq8145,-0.721,nonDRNA
seq8146,-0.544,nonDRNA
seq8147,-0.097,nonDRNA
seq8148,-0.111,nonDRNA
seq8149,0.444,nonDRNA
seq8150,0.014,nonDRNA
seq8151,-0.542,nonDRNA
seq8152,-0.345,nonDRNA
seq8153,0.095,nonDRNA
seq8154,-0.243,nonDRNA
seq8155,-0.214,nonDRNA
seq8156,-0.314,nonDRNA
seq8157,-0.637,nonDRNA
seq8158,0.422,nonDRNA
seq8159,-0.24,nonDRNA
seq8160,-0.228,nonDRNA
seq8161,-0.303,nonDRNA
seq8162,-0.329,nonDRNA
seq8163,-0.58,nonDRNA
seq8164,-0.594,nonDRNA
seq8165,0.021,nonDRNA
seq8166,-0.676,nonDRNA
seq8167,-0.382,nonDRNA
seq8168,-0.231,nonDRNA
seq8169,-0.649,nonDRNA
seq8170,-0.257,nonDRNA
seq8171,-0.251,nonDRNA
seq8172,-0.302,nonDRNA
seq8173,-0.355,nonDRNA
seq8174,-0.272,nonDRNA
seq8175,0.03,nonDRNA
seq8176,-0.462,nonDRNA
seq8177,-0.189,nonDRNA
seq8178,-0.541,nonDRNA
seq8179,-0.376,nonDRNA
seq8180,-0.165,nonDRNA
seq8181,0.002,nonDRNA
seq8182,-0.239,nonDRNA
seq8183,0.272,nonDRNA
seq8184,0.052,nonDRNA
seq8185,0.226,nonDRNA
seq8186,-0.394,nonDRNA
seq8187,-0.164,nonDRNA
seq8188,-0.255,nonDRNA
seq8189,-0.2,nonDRNA
seq8190,0.028,nonDRNA
seq8191,-0.072,nonDRNA
seq8192,-0.234,nonDRNA
seq8193,-0.024,nonDRNA
seq8194,-0.327,nonDRNA
seq8195,-0.225,nonDRNA
seq8196,-0.15,nonDRNA
seq8197,-0.674,nonDRNA
seq8198,-0.675,nonDRNA
seq8199,-0.015,nonDRNA
seq8200,-0.016,nonDRNA
seq8201,-0.172,nonDRNA
seq8202,-0.313,nonDRNA
seq8203,-0.265,nonDRNA
seq8204,-0.256,nonDRNA
seq8205,-0.609,nonDRNA
seq8206,-0.242,nonDRNA
seq8207,0.188,nonDRNA
seq8208,-0.07,nonDRNA
seq8209,-0.277,nonDRNA
seq8210,-0.191,nonDRNA
seq8211,-0.596,nonDRNA
seq8212,0.472,nonDRNA
seq8213,-0.31,nonDRNA
seq8214,-0.405,nonDRNA
seq8215,-0.467,nonDRNA
seq8216,-0.404,nonDRNA
seq8217,-0.114,nonDRNA
seq8218,-0.525,nonDRNA
seq8219,-0.151,nonDRNA
seq8220,0.339,nonDRNA
seq8221,0.34,nonDRNA
seq8222,-0.236,nonDRNA
seq8223,0.242,nonDRNA
seq8224,-0.766,nonDRNA
seq8225,-0.131,nonDRNA
seq8226,0.017,nonDRNA
seq8227,-0.189,nonDRNA
seq8228,0.105,nonDRNA
seq8229,-0.304,nonDRNA
seq8230,-0.176,nonDRNA
seq8231,0.182,nonDRNA
seq8232,-0.238,nonDRNA
seq8233,-0.449,nonDRNA
seq8234,-0.433,nonDRNA
seq8235,-0.212,nonDRNA
seq8236,-0.298,nonDRNA
seq8237,-0.132,nonDRNA
seq8238,-0.021,nonDRNA
seq8239,-0.222,nonDRNA
seq8240,-0.246,nonDRNA
seq8241,-0.937,nonDRNA
seq8242,0.041,nonDRNA
seq8243,0.16,nonDRNA
seq8244,-0.182,nonDRNA
seq8245,-0.391,nonDRNA
seq8246,-0.12,nonDRNA
seq8247,0.028,nonDRNA
seq8248,0.074,nonDRNA
seq8249,-0.023,nonDRNA
seq8250,-0.161,nonDRNA
seq8251,-0.195,nonDRNA
seq8252,0.12,nonDRNA
seq8253,-0.495,nonDRNA
seq8254,-0.355,nonDRNA
